gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_biotype	Significance
KRT72	22.319976723443087	-5.638685693989823	0.494036139132307	-11.413508541891781	3.5799211015926346e-30	9.455920192625809e-29	protein_coding	Significantly Downregulated
PSMG1	347.8847872397892	2.4559617539344694	0.21525843771836542	11.409363460807704	3.754668324463692e-30	9.909997220101864e-29	protein_coding	Significantly Upregulated
RELT	426.5536938459856	1.468064938691388	0.12867499003887323	11.409093082096838	3.7663565887465484e-30	9.933338800788574e-29	protein_coding	Significantly Upregulated
RASSF2	1902.849745959287	1.2974465753467137	0.1137246489934182	11.408666343052888	3.7848777082986015e-30	9.974652429892745e-29	protein_coding	Significantly Upregulated
ENSG00000277476.1	72.51428119793579	-2.543776616914859	0.22297011290641047	-11.408599043866406	3.787806835115971e-30	9.974843655762791e-29	lncRNA	Significantly Downregulated
DNAJC8	1007.395367215677	1.0952547906566446	0.09607791891969321	11.399651480504215	4.197962452662474e-30	1.1038302024436817e-28	protein_coding	Significantly Upregulated
GNGT2	84.56233516029012	3.2842872281757423	0.2881925533703468	11.396155763800087	4.369922472080511e-30	1.1481815109298673e-28	protein_coding	Significantly Upregulated
NLRP6	188.42475449818454	-3.1814763938986057	0.2792458744968425	-11.393100792021116	4.5259145302231464e-30	1.1882737554952034e-28	protein_coding	Significantly Downregulated
TRMT10B	228.26561365117408	-1.0875975124538286	0.09553048963976542	-11.384820872948886	4.977041054917136e-30	1.3057347603054205e-28	protein_coding	Significantly Downregulated
SEPHS1	601.7992512422201	1.640081636936614	0.14406820916247065	11.384063468763173	5.0204707968020256e-30	1.316139787939414e-28	protein_coding	Significantly Upregulated
NELFB	988.6845599418751	1.0106680681876248	0.0887942887596671	11.38212921467421	5.133095613289714e-30	1.344655406755165e-28	protein_coding	Significantly Upregulated
LINC02676	31.878629212721297	-3.706968283659305	0.32571790758970026	-11.38091642271291	5.204987512164229e-30	1.3624659590499454e-28	lncRNA	Significantly Downregulated
NUP153-AS1	69.17605365354758	2.4551935620765604	0.21575281772684027	11.379659315434875	5.280561124429261e-30	1.3812128382318005e-28	lncRNA	Significantly Upregulated
LINC01132	92.27556905733616	4.094563398814259	0.36004517592670765	11.372360116408741	5.7413834605082056e-30	1.5006240198913625e-28	lncRNA	Significantly Upregulated
RCN1	285.1276550907931	3.011920082698747	0.26488634772520125	11.370612749824982	5.857493198011046e-30	1.5297336465483562e-28	protein_coding	Significantly Upregulated
PSME1	2194.010468018744	1.2165104384621086	0.10699759433400591	11.369512053370325	5.931825939792647e-30	1.5469262882122438e-28	protein_coding	Significantly Upregulated
MMS22L	904.231039618888	2.3512343793298327	0.20703565382665234	11.35666411012706	6.871883241524924e-30	1.7894055996331753e-28	protein_coding	Significantly Upregulated
ENSG00000287562.1	39.06331070183843	-2.29848801779057	0.20249557332848225	-11.350806242376626	7.348197934243623e-30	1.9105861777055332e-28	lncRNA	Significantly Downregulated
TIPRL	671.4512937303864	1.571468391129876	0.13850529397487435	11.345908492241092	7.7714879795747e-30	2.0191412854075071e-28	protein_coding	Significantly Upregulated
NOP53	3035.003748009306	-1.2272932190517485	0.10825363741146532	-11.33720074815485	8.584663345861324e-30	2.228757318766777e-28	protein_coding	Significantly Downregulated
BCL2L14	75.43576485742322	3.5768383192069937	0.3155626729361684	11.33479535436218	8.823810697519191e-30	2.287443546745899e-28	protein_coding	Significantly Upregulated
SUMO1	875.7782896798263	1.7322074302283093	0.15282655691790045	11.334466110879301	8.857054799193528e-30	2.294358282886045e-28	protein_coding	Significantly Upregulated
GPT2	232.09796323936467	3.804117219330868	0.3356480730746936	11.333648319453683	8.940166920461518e-30	2.314171154155639e-28	protein_coding	Significantly Upregulated
ERCC1	513.2886355059605	1.5845800650129285	0.13984968615392585	11.330594358780735	9.257440129105245e-30	2.3945226064313037e-28	protein_coding	Significantly Upregulated
SPC25	104.85394393622245	7.521409409432662	0.6641102363865984	11.325543557883401	9.806864116822047e-30	2.5347586091436647e-28	protein_coding	Significantly Upregulated
SPC25	104.85394393622245	7.521409409432662	0.6641102363865984	11.325543557883401	9.806864116822047e-30	2.5347586091436647e-28	protein_coding	Significantly Upregulated
UBE2L6	1502.3681331086443	1.9910885331574497	0.17583100729384724	11.323876054636711	9.995266032016177e-30	2.581543598905125e-28	protein_coding	Significantly Upregulated
SNRPD1	874.9290463183473	3.3245813495498835	0.29386783660778537	11.313185505180277	1.129142077250861e-29	2.912002377808184e-28	protein_coding	Significantly Upregulated
YWHAZ	9957.044456297866	1.1894435362453857	0.10514244752611908	11.312686400513064	1.1355849741902966e-29	2.9264569530443515e-28	protein_coding	Significantly Upregulated
PYCR1	413.23888889940997	6.702891888990265	0.5927681928729951	11.30777927962543	1.200905585622098e-29	3.092509007694546e-28	protein_coding	Significantly Upregulated
RAD54L	508.97522845986487	4.896517400362549	0.43320418440619424	11.303024247271178	1.2677551504781566e-29	3.262250707409488e-28	protein_coding	Significantly Upregulated
SURF4	4872.577812279136	2.352960611946392	0.20818115992978972	11.302466624453151	1.275832617160094e-29	3.280618494743249e-28	protein_coding	Significantly Upregulated
SRSF8	715.7228207075806	-1.135978221434707	0.10052264988082985	-11.300719019856873	1.3014799186216663e-29	3.3441042883259726e-28	protein_coding	Significantly Downregulated
H3-3B	6321.382071008996	1.4825621048301998	0.13123421990077233	11.297069513966568	1.3567003266090747e-29	3.4834278459457556e-28	protein_coding	Significantly Upregulated
CYBB	39.997630427263275	-8.766802422243284	0.7760299878456268	-11.29698923952825	1.35794072916974e-29	3.484050868617057e-28	protein_coding	Significantly Downregulated
ABHD5	177.00468017431683	1.5431655090268028	0.13663431198038742	11.294128734283888	1.402883564564387e-29	3.596717414906302e-28	protein_coding	Significantly Upregulated
VDAC1	2941.234548721017	3.4208466041161953	0.30294274982994585	11.29205635730334	1.4363628067785052e-29	3.6798498055684976e-28	protein_coding	Significantly Upregulated
TRIB1	264.62430597229934	4.655579953705245	0.4123213782012165	11.291143753000554	1.4513562342362303e-29	3.7155358022943494e-28	protein_coding	Significantly Upregulated
AGPAT2	138.14731383462595	1.808620859711087	0.16028048613392984	11.284098915196761	1.5724463668414715e-29	4.0225827607133586e-28	protein_coding	Significantly Upregulated
PGAP1	1046.254511980016	3.087492639739472	0.2738312679132189	11.275164678118292	1.7405263835208625e-29	4.449300203965227e-28	protein_coding	Significantly Upregulated
TRAIP	143.34769799092265	2.7554953650210563	0.24440042734539508	11.27451123940506	1.7534970003737458e-29	4.4791778899817725e-28	protein_coding	Significantly Upregulated
MCM8	1085.550189144005	2.594182027602664	0.23010670698525826	11.273821878511606	1.7672846424554537e-29	4.511097399846637e-28	protein_coding	Significantly Upregulated
DDIAS	197.07283388195947	3.420437869755092	0.30346487322731386	11.271281032889014	1.819038503739099e-29	4.6398104829850695e-28	protein_coding	Significantly Upregulated
PDE4DIPP2	529.7254605976112	-2.219724707460236	0.19699271464421136	-11.268054818520989	1.886924708235218e-29	4.809454298311356e-28	transcribed_unprocessed_pseudogene	Significantly Downregulated
SLA2	971.4848286382581	1.643731387277783	0.1461315876925709	11.248296232405526	2.361087644263725e-29	6.01362650985011e-28	protein_coding	Significantly Upregulated
ZMIZ1	1306.1759247506616	1.4364891643476192	0.12771030636572347	11.248028489055152	2.3682645767917485e-29	6.027509530392935e-28	protein_coding	Significantly Upregulated
MAFG	803.1428543547883	1.465060471975621	0.13025521235404897	11.247614936079598	2.3793925377036915e-29	6.05142083205209e-28	protein_coding	Significantly Upregulated
COX5B	799.5219171141043	1.4550445592035424	0.12940936627296348	11.243734523314282	2.4863676837441927e-29	6.318884508636352e-28	protein_coding	Significantly Upregulated
ENSG00000184441.4	146.90201770510473	-1.6347932775046847	0.14540132491612137	-11.243317613837142	2.498141191042697e-29	6.3441885272741775e-28	lncRNA	Significantly Downregulated
PSMA2	1425.0185637141713	2.7260658560964814	0.24248051650752078	11.242411948639715	2.5239080931640806e-29	6.404967057063701e-28	protein_coding	Significantly Upregulated
SLC9A1	463.0965456366757	1.2972304034896815	0.11541852720723449	11.239360221262384	2.612689103888639e-29	6.620645197292263e-28	protein_coding	Significantly Upregulated
NDUFA6	451.69628651318675	2.2781477313222696	0.20277852261052112	11.234659874201432	2.755529886509527e-29	6.977545185426118e-28	protein_coding	Significantly Upregulated
NDUFA6	451.69628651318675	2.2781477313222696	0.20277852261052112	11.234659874201432	2.755529886509527e-29	6.977545185426118e-28	protein_coding	Significantly Upregulated
NDUFA6	451.69628651318675	2.2781477313222696	0.20277852261052112	11.234659874201432	2.755529886509527e-29	6.977545185426118e-28	protein_coding	Significantly Upregulated
NDUFA6	451.69628651318675	2.2781477313222696	0.20277852261052112	11.234659874201432	2.755529886509527e-29	6.977545185426118e-28	protein_coding	Significantly Upregulated
MMAB	269.0572523625851	2.011874674776887	0.17913517704766624	11.231041875385232	2.870732943980484e-29	7.258734516354418e-28	protein_coding	Significantly Upregulated
TMEM220	78.2835693599925	-2.765397619185423	0.2464951765026298	-11.218871129333923	3.2944893093290856e-29	8.324187568195539e-28	protein_coding	Significantly Downregulated
ENSG00000279789.1	91.11076482013848	-1.7949740593297119	0.16001264006081437	-11.217701668115184	3.338338301841551e-29	8.428881790455901e-28	TEC	Significantly Downregulated
ZCCHC9	420.30553215966347	1.5655860884461226	0.13958194238589508	11.216250911008435	3.3935400329158777e-29	8.562068237672654e-28	protein_coding	Significantly Upregulated
TMEM14A	109.3219665229012	1.6592331374068452	0.14793939774887732	11.215627227463393	3.417548860670487e-29	8.616417954205974e-28	protein_coding	Significantly Upregulated
ARPC5L	769.867078897588	2.3138221299910646	0.20638711715091257	11.211078297581782	3.597833299220637e-29	9.0644113257926e-28	protein_coding	Significantly Upregulated
NOMO1.1	985.7014541406278	1.0663668474488919	0.0951202666649639	11.210721803429005	3.6123543531613076e-29	9.094434149822618e-28	NA	Significantly Upregulated
MCAM	121.34721389473731	3.6121171507868155	0.3222372912104886	11.209494522554637	3.6627912358155187e-29	9.2147699685477e-28	protein_coding	Significantly Upregulated
LINC00824	42.32099110056022	-3.334055260630308	0.29752309636802554	-11.206038459972868	3.808608388670149e-29	9.574715358097403e-28	lncRNA	Significantly Downregulated
LINC00824	42.32099110056022	-3.334055260630308	0.29752309636802554	-11.206038459972868	3.808608388670149e-29	9.574715358097403e-28	lncRNA	Significantly Downregulated
ZBTB18	556.0428510495152	-2.5059846521295603	0.22362989441716216	-11.205946587153788	3.812562247849112e-29	9.577759793715334e-28	protein_coding	Significantly Downregulated
ENSG00000187951.11	106.47898140046854	6.770723675954663	0.6042333678553268	11.205477943045006	3.832794382638621e-29	9.621664058041553e-28	lncRNA	Significantly Upregulated
H4C5	2946.9888270537426	1.310193127308997	0.11702771881649869	11.195579479451364	4.285907684790684e-29	1.0751408796350999e-27	protein_coding	Significantly Upregulated
ALG8	371.058645978202	1.274261302689949	0.11383691888248876	11.19374378012936	4.375600871321283e-29	1.0968528846063739e-27	protein_coding	Significantly Upregulated
CYB5R3	900.6909919784483	1.331483414763386	0.11907624969925924	11.181771496215244	5.0080195280174126e-29	1.254483743894118e-27	protein_coding	Significantly Upregulated
ENSG00000276791.1	81.77593332458237	-2.0439931358194716	0.1828174798597181	-11.18051259314971	5.079573826503406e-29	1.2714956161123472e-27	lncRNA	Significantly Downregulated
ENSG00000291099.2	387.46354937667553	-2.990841725202515	0.26773022648092404	-11.171102211784124	5.64756813250531e-29	1.4116494747240723e-27	lncRNA	Significantly Downregulated
SEMA4C	596.825214913255	-1.2927336256339816	0.1157448692656235	-11.168820128581947	5.79454506320903e-29	1.447351352376224e-27	protein_coding	Significantly Downregulated
CHCHD2	2851.6712837468563	2.709009237844149	0.24260779055152037	11.166208767186566	5.967389799939627e-29	1.4894587878777115e-27	protein_coding	Significantly Upregulated
HMGA1	3679.951212416179	2.8205348015545604	0.2527019831676666	11.161506396580783	6.291634656484214e-29	1.569268504069802e-27	protein_coding	Significantly Upregulated
ATF3	341.10065948272097	4.513172529177815	0.4043707293424585	11.16097729555406	6.32919474923853e-29	1.5775100032024284e-27	protein_coding	Significantly Upregulated
SNORD94	55.335339374516245	-2.392687461763047	0.21455835779694754	-11.151686125540838	7.026216252245058e-29	1.749988910928282e-27	snoRNA	Significantly Downregulated
ENSG00000290039.2	68.80056593521043	2.929047716934221	0.2626626095273813	11.15136913550264	7.051294671424739e-29	1.7549833116997896e-27	lncRNA	Significantly Upregulated
CARD14	100.6689138444172	-1.9531239294706024	0.17523025825159774	-11.146042635320912	7.486228989956454e-29	1.8619061972955086e-27	protein_coding	Significantly Downregulated
ENSG00000272540.1	775.6998293901726	2.9641386677612216	0.2661354156888852	11.137708448492731	8.220738804027974e-29	2.043131518134184e-27	lncRNA	Significantly Upregulated
ASH1L	2398.71717050342	-1.0258192423068695	0.09218192812789551	-11.128203359812806	9.146034015636152e-29	2.2714819473115135e-27	protein_coding	Significantly Downregulated
POC1B	640.0415841678536	1.666494494045513	0.14976524255505216	11.127378192793477	9.23107612880606e-29	2.2909733286551446e-27	protein_coding	Significantly Upregulated
USP28	624.1307544618778	2.0812152000783937	0.18711760967770383	11.122497789829254	9.750335397049281e-29	2.418124728192925e-27	protein_coding	Significantly Upregulated
PBK	366.737023272382	11.484417593437906	1.03282401428365	11.119433160549923	1.0091107662048408e-28	2.500861522009002e-27	protein_coding	Significantly Upregulated
SMIM12	556.2416113037565	1.129448940248119	0.10157995432206848	11.118817170040245	1.016101581923492e-28	2.516400790013221e-27	protein_coding	Significantly Upregulated
ENSG00000260997.1	531.7950155191866	2.655289487159386	0.2389857682209982	11.11065946280094	1.113342368301724e-28	2.75526592195095e-27	lncRNA	Significantly Upregulated
ENSG00000279759.1	115.80757296747491	-1.7578149405921104	0.15822185871494665	-11.109810963344826	1.1239720031834097e-28	2.7796018682125694e-27	TEC	Significantly Downregulated
LINC02648	114.90036713307629	-3.5419901250501624	0.31889021681403573	-11.10723985338099	1.156800412852546e-28	2.8587624640055242e-27	lncRNA	Significantly Downregulated
CCL2	21.827787719085823	-8.492095819451903	0.7645962272318517	-11.106641017830722	1.1645820122914843e-28	2.8759575167755543e-27	protein_coding	Significantly Downregulated
SLC25A1	654.199414490873	1.2067044590413125	0.10867857318360784	11.103425667933978	1.2072606007923319e-28	2.9771421553013724e-27	protein_coding	Significantly Upregulated
FOS	175.34722353128578	3.504063624873212	0.31562647663017046	11.101931822338956	1.2276134048213526e-28	3.025196364358279e-27	protein_coding	Significantly Upregulated
ENSG00000303434.1	20.947389157615884	-5.0778364500510325	0.45803429364076287	-11.086149051611383	1.46457787963941e-28	3.604058842785663e-27	lncRNA	Significantly Downregulated
ENSG00000291156.2	228.4869413519603	3.789080487986985	0.3420225710002469	11.078451567993884	1.596089520246796e-28	3.924919011091399e-27	lncRNA	Significantly Upregulated
CHMP4B	886.9346830725964	1.381313867485462	0.12469200879257376	11.077805874338663	1.607639633920387e-28	3.9505396465071074e-27	protein_coding	Significantly Upregulated
CAPN7	748.6979419050103	-1.200356656724951	0.10836935540836254	-11.076532218925824	1.6306663123965498e-28	4.004306396805564e-27	protein_coding	Significantly Downregulated
OSBPL10	57.257986073867464	5.351853083135262	0.4834344594461488	11.070483244547074	1.7445728947326085e-28	4.281007794179056e-27	protein_coding	Significantly Upregulated
CCDC47	953.6407402847559	1.0859404963130581	0.09809421933345007	11.070382166166576	1.7465418284626638e-28	4.282829642421893e-27	protein_coding	Significantly Upregulated
ENSG00000279425.1	28.512521222213525	-2.8564387998472114	0.25807752198003164	-11.068142540783633	1.7907381135264618e-28	4.385047979399055e-27	TEC	Significantly Downregulated
DCAF11	1184.1684656947693	1.1007894680677577	0.09951422264968769	11.061629571712404	1.9256672300444046e-28	4.7121495449138446e-27	protein_coding	Significantly Upregulated
DCAF11	1184.1684656947693	1.1007894680677577	0.09951422264968769	11.061629571712404	1.9256672300444046e-28	4.7121495449138446e-27	protein_coding	Significantly Upregulated
SPON1	367.6701116895883	-4.333245871573337	0.39174618737443234	-11.06136067491987	1.9314496761299402e-28	4.722989582687772e-27	protein_coding	Significantly Downregulated
DBF4	657.1843187205676	2.164146097236435	0.19567495990040917	11.059903108389035	1.963094714038412e-28	4.7970121987059e-27	protein_coding	Significantly Upregulated
CD40LG	2249.203961551544	1.1883980303537665	0.10746892360737093	11.05806209333112	2.0038007904917168e-28	4.893057328893724e-27	protein_coding	Significantly Upregulated
SCARNA10	5149.85563849115	-1.6837603975164852	0.152296184009018	-11.05582788217979	2.0543268105873597e-28	5.01293067078267e-27	snoRNA	Significantly Downregulated
CDK5	102.26244799567748	1.8426971455902066	0.1666894995628589	11.054668412963364	2.0810439308281083e-28	5.074579121549351e-27	protein_coding	Significantly Upregulated
SORL1-AS1	434.380803422795	-4.487060744708469	0.4059783347666202	-11.052463544114714	2.1328042286815386e-28	5.193541901069083e-27	lncRNA	Significantly Downregulated
NCAPD2	4329.889014068947	2.6130102688655943	0.236661275164487	11.041139988151716	2.4194388519470375e-28	5.883313737544471e-27	protein_coding	Significantly Upregulated
TNFRSF4	3949.8645319818165	5.962002144108979	0.5401130668076448	11.038433451254159	2.493423133344896e-28	6.05900086244053e-27	protein_coding	Significantly Upregulated
LSM1	227.1417618997437	1.4852219888121816	0.13455213533859084	11.038263979049656	2.4981296772770187e-28	6.066216286567192e-27	protein_coding	Significantly Upregulated
H2BC21	2649.131931849436	2.3903424008157015	0.21655255440027468	11.03816303361356	2.500937298126729e-28	6.068813725732262e-27	protein_coding	Significantly Upregulated
EAF1	729.9095873230991	1.2182652326297472	0.11037842691925635	11.037167919786793	2.5287827180958108e-28	6.127867018264234e-27	protein_coding	Significantly Upregulated
SLC43A1	337.59639346350434	1.0183738666277418	0.09229678433069206	11.03368740322511	2.6286159485418177e-28	6.3653703403003975e-27	protein_coding	Significantly Upregulated
ENSG00000278774.1	291.58167558911873	4.763172808183192	0.43189717021845175	11.028488113904519	2.7850759757799132e-28	6.739575051854387e-27	snRNA	Significantly Upregulated
SKA1.1	495.4586439570838	11.292941990982508	1.024330739588766	11.024702817681954	2.9047634070480556e-28	7.024337493816555e-27	NA	Significantly Upregulated
TNFRSF14-AS1	567.5761309517937	1.1937242744501797	0.10831337690144734	11.021023520818956	3.0259855385880205e-28	7.307357470398e-27	lncRNA	Significantly Upregulated
TNFRSF14-AS1	567.5761309517937	1.1937242744501797	0.10831337690144734	11.021023520818956	3.0259855385880205e-28	7.307357470398e-27	lncRNA	Significantly Upregulated
LRP5	169.77552123238468	2.8602364143983245	0.25972570897142855	11.012527122268702	3.325429235491377e-28	8.019382836610732e-27	protein_coding	Significantly Upregulated
MCM4	2965.5761983151424	4.231340366434489	0.38433375958145904	11.009546418827311	3.437298365867543e-28	8.283438346289078e-27	protein_coding	Significantly Upregulated
LRRC37A2	715.353883817468	-1.1633806254672767	0.10573013949217473	-11.003301717514338	3.68391483773794e-28	8.871629118549733e-27	protein_coding	Significantly Downregulated
LRRC37A2	715.353883817468	-1.1633806254672767	0.10573013949217473	-11.003301717514338	3.68391483773794e-28	8.871629118549733e-27	protein_coding	Significantly Downregulated
LRRC37A2	715.353883817468	-1.1633806254672767	0.10573013949217473	-11.003301717514338	3.68391483773794e-28	8.871629118549733e-27	protein_coding	Significantly Downregulated
SLC25A10	205.42473428950663	3.004401467165852	0.2731033296968054	11.00096974467974	3.780443284391073e-28	9.09781523415933e-27	protein_coding	Significantly Upregulated
ARHGEF18	1872.5749188247237	-1.3616251450667491	0.12380842416119034	-10.997839236641957	3.91398127015494e-28	9.412693662020685e-27	protein_coding	Significantly Downregulated
SLC29A1	336.369881266043	5.055784980669083	0.4600122761450623	10.99054360687272	4.243624214579651e-28	1.0198424910454703e-26	protein_coding	Significantly Upregulated
TTN	1161.3971431616935	-1.2509191815468514	0.11386141090769447	-10.98633129147636	4.446341730807349e-28	1.0678253569330248e-26	protein_coding	Significantly Downregulated
ADIPOR1	945.9216341804795	1.056640021371635	0.09618805393759992	10.985148135517004	4.504989240628961e-28	1.0811664556255854e-26	protein_coding	Significantly Upregulated
CENATAC	374.65590832451534	-1.3604930743144894	0.12401282678997147	-10.970583523740048	5.292969474519872e-28	1.2685326086531189e-26	protein_coding	Significantly Downregulated
ENSG00000241860.8	356.84533042801013	-1.490162861259829	0.13590149437910082	-10.965021893747394	5.628693038052706e-28	1.3480681220559837e-26	lncRNA	Significantly Downregulated
YME1L1	2517.9858902840115	1.1022447217796327	0.10052777792554173	10.964578592357192	5.656344114024851e-28	1.3528347953262587e-26	protein_coding	Significantly Upregulated
FNIP2	559.9298075177236	1.699175657414554	0.1550494633649286	10.958926400250276	6.020938120134608e-28	1.439049542895143e-26	protein_coding	Significantly Upregulated
SLC7A1	2949.9798806885424	2.022902729499188	0.18476912565009593	10.948272458300382	6.772695493943204e-28	1.6165123305058287e-26	protein_coding	Significantly Upregulated
SH2D2A	1853.665884895333	2.6384849765586003	0.24100408092936765	10.947885058145033	6.801718261766894e-28	1.6223306009743045e-26	protein_coding	Significantly Upregulated
COTL1	4954.292180357864	2.0571462261428026	0.1880187395733403	10.941176559373611	7.324315914718216e-28	1.7457869448876818e-26	protein_coding	Significantly Upregulated
ENSG00000287092.2	19.957044762072517	-5.384868305304516	0.4926068187826915	-10.931371836490952	8.160529276179268e-28	1.9437757284781983e-26	lncRNA	Significantly Downregulated
ELOC	734.9626816043699	2.3236950646507815	0.21262847763205245	10.928428263837123	8.429580153731646e-28	2.006492906531393e-26	protein_coding	Significantly Upregulated
PRDM11	57.701832124745636	-2.368227520168258	0.21686073440136658	-10.92049940117391	9.198860772426647e-28	2.1881132105747007e-26	protein_coding	Significantly Downregulated
ZWILCH	421.3478487800181	2.64277754071767	0.24204394947611113	10.918585432264658	9.394756996909472e-28	2.2331893776384062e-26	protein_coding	Significantly Upregulated
ZNF714	435.5098887687802	1.251191631854837	0.11462841476161396	10.915196153212687	9.751855889757477e-28	2.316496978329533e-26	protein_coding	Significantly Upregulated
ENSG00000281571.2	165.35291865380026	-2.4615874639213997	0.22572384960076278	-10.90530516945907	1.0872782786232554e-27	2.5810108913151228e-26	TEC	Significantly Downregulated
ZNF85	153.33505613735858	1.7991561800292513	0.16499722627593819	10.904160152488728	1.101052996224436e-27	2.61193407439953e-26	protein_coding	Significantly Upregulated
ZNF85	153.33505613735858	1.7991561800292513	0.16499722627593819	10.904160152488728	1.101052996224436e-27	2.61193407439953e-26	protein_coding	Significantly Upregulated
PTPN6	2653.3962037605393	1.3270264442959856	0.12174145305839694	10.90036639910514	1.147940933271652e-27	2.721313608208609e-26	protein_coding	Significantly Upregulated
SEMA4A	715.8805383365777	6.19551602240103	0.5685769926207788	10.89652958668559	1.1973748120600091e-27	2.8346529533778613e-26	protein_coding	Significantly Upregulated
THOP1	818.5939605444287	2.637140397247097	0.24217183942841802	10.889541919784575	1.2928893325103487e-27	3.0586993632743135e-26	protein_coding	Significantly Upregulated
PSMA5	1440.1455447385374	1.991008837303896	0.18286902591992663	10.887622041447877	1.320430372533168e-27	3.121740567263757e-26	protein_coding	Significantly Upregulated
ZXDA	182.75554787719256	-1.2953290660711179	0.11899338531092708	-10.88572329198343	1.3482404492972087e-27	3.185332087213074e-26	protein_coding	Significantly Downregulated
TBC1D31	454.55929891586857	1.244154919192421	0.11440660562787076	10.874852132570663	1.5190188999731684e-27	3.5839608762272345e-26	protein_coding	Significantly Upregulated
PNPLA7	190.17636248165866	-1.2411948055457718	0.11416071806623478	-10.872345817110615	1.561339469286988e-27	3.678840278544692e-26	protein_coding	Significantly Downregulated
MACROH2A1	2714.0494519312397	1.5779208797303805	0.14517654656541512	10.868979301828102	1.6200305293539373e-27	3.814554690122059e-26	protein_coding	Significantly Upregulated
KCMF1	847.33228934861	1.2239330694026087	0.11261738369393272	10.86806520677987	1.6363409061473584e-27	3.8503630796333967e-26	protein_coding	Significantly Upregulated
NQO1	161.73434062815477	2.8512611793532643	0.2624167050301609	10.865395093751955	1.6849227396353845e-27	3.962007888574275e-26	protein_coding	Significantly Upregulated
ERI1.1	532.330106143385	2.2294651118899975	0.20537543921953708	10.85555858267356	1.8765591932031102e-27	4.4096615388599866e-26	NA	Significantly Upregulated
APBB3	322.47798852424614	-1.2433855469997492	0.1146133275151878	-10.848524983579978	2.0266949521660445e-27	4.759257635150377e-26	protein_coding	Significantly Downregulated
IL18R1	416.51441872923937	2.0507047177396704	0.18908227158645183	10.845568442422966	2.093305138010781e-27	4.912373797997209e-26	protein_coding	Significantly Upregulated
ENSG00000293268.2	485.52289830666433	-1.8432409934595806	0.1699727855608798	-10.844330093062927	2.1218458235177023e-27	4.976006333876067e-26	protein_coding	Significantly Downregulated
LRRN2	63.479616837098	-3.4196251606080788	0.3154434159027107	-10.840692777885598	2.20792685834304e-27	5.174402548085948e-26	protein_coding	Significantly Downregulated
ALYREF	940.8155312592409	2.0317785738291896	0.18745345686781667	10.838842920148995	2.2530253136604278e-27	5.27655204075845e-26	protein_coding	Significantly Upregulated
NDUFA9	643.0941943274048	1.9203914326438525	0.17721013994534865	10.836803318569121	2.303809034415596e-27	5.391870487450281e-26	protein_coding	Significantly Upregulated
SAPCD2	305.8772277782069	8.286073020648589	0.7653699278087207	10.826232805320544	2.5857574817740392e-27	6.039603043884126e-26	protein_coding	Significantly Upregulated
SP140	1455.7422733194878	1.4245205674017043	0.13160150525914185	10.824500560207294	2.635118306967283e-27	6.150781828943219e-26	protein_coding	Significantly Upregulated
HAUS5	691.9729860814671	1.2343474125642595	0.11408354347813236	10.819679814739102	2.7774598153373203e-27	6.478698683484562e-26	protein_coding	Significantly Upregulated
GALNT6	192.0693196997028	3.0360618221870577	0.28067768248327346	10.81689785709267	2.86304496445305e-27	6.673876309328174e-26	protein_coding	Significantly Upregulated
ENSG00000283674.5	113.70123031412209	-3.795478623543564	0.3510776149068247	-10.81093884197338	3.055270217869583e-27	7.117210189312072e-26	lncRNA	Significantly Downregulated
TNFSF11	61.85166598203807	4.600736523984037	0.42561492301185055	10.809622208326415	3.099438645303094e-27	7.215286537022582e-26	protein_coding	Significantly Upregulated
SLC8B1	593.8517363803318	-1.629532227013341	0.1507765168539247	-10.807599625026915	3.1685256385598414e-27	7.366581236946854e-26	protein_coding	Significantly Downregulated
ENSG00000280649.2	142.08633934687506	-1.8456988659879447	0.17077792844718093	-10.80759605629478	3.1686488782308126e-27	7.366581236946854e-26	TEC	Significantly Downregulated
SGK3	212.15303668278258	-2.260263857067676	0.20920781873534175	-10.803916750009337	3.298269249532753e-27	7.662825277740132e-26	protein_coding	Significantly Downregulated
GCH1	803.9879067176498	1.54838884180056	0.143328729303463	10.803059856354626	3.3292042573497994e-27	7.729553421701971e-26	protein_coding	Significantly Upregulated
TRIP13	306.2283212658473	6.21069849544261	0.5749694459916562	10.801788753715337	3.375623461557386e-27	7.832119312566271e-26	protein_coding	Significantly Upregulated
SEC11C	502.81661686306427	1.0734693487640636	0.09938600205082967	10.80101147659659	3.4043243622742355e-27	7.893466295235991e-26	protein_coding	Significantly Upregulated
MAP2K1	1514.9464826984945	1.1268180723177135	0.10435552057312918	10.797876970275603	3.52254201195693e-27	8.162152920738159e-26	protein_coding	Significantly Upregulated
ENSG00000298758.1	77.79813902931416	-2.061685583726542	0.1909707305609652	-10.79581974510158	3.60233354371865e-27	8.341504311214293e-26	lncRNA	Significantly Downregulated
MIR222HG	330.39834197098344	2.3920454377143154	0.22181650617850493	10.783892862280219	4.101522931273715e-27	9.491125197955392e-26	lncRNA	Significantly Upregulated
NME1	799.8740735174808	4.604888434649294	0.42706187036433046	10.782719681157255	4.154184432532812e-27	9.606620278120083e-26	protein_coding	Significantly Upregulated
BCL2	3103.4376584865363	1.3761301304617393	0.12762479668764132	10.7826234883632	4.1585319375455096e-27	9.610309512055041e-26	protein_coding	Significantly Upregulated
