gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_biotype	Significance
TEX15	7.042909655644763	4.758972596119614	0.6921201005015578	6.875934671845155	6.158471963009155e-12	5.780701241626782e-11	protein_coding	Significantly Upregulated
HNRNPA1L3	434.9145412135949	1.2778847943389962	0.18585102419230687	6.875855540170292	6.161891896067582e-12	5.781245993455666e-11	protein_coding	Significantly Upregulated
MYL12A	3869.734780711166	1.13349605463727	0.16485316623433302	6.875791836633851	6.164646404153077e-12	5.782497971221127e-11	protein_coding	Significantly Upregulated
RN7SL688P	3.457204136784524	-2.8661248599049665	0.41688555957229106	-6.8750878846595285	6.195165388774139e-12	5.808448986080916e-11	misc_RNA	Significantly Downregulated
H3-3A-DT	9.066858995325006	-2.1300415070758683	0.3098196593613694	-6.875101184561749	6.194587417587652e-12	5.808448986080916e-11	lncRNA	Significantly Downregulated
ENSG00000287692.2	66.05062840379047	6.081396140701255	0.8845873621563107	6.874839502428528	6.205969000779341e-12	5.81723876019185e-11	lncRNA	Significantly Upregulated
GEMIN7	151.4721558607206	1.6571105103316397	0.24107163816365595	6.873933918376078	6.245514814474768e-12	5.852960131889484e-11	protein_coding	Significantly Upregulated
CENPA	273.58150757796915	3.5676608603415834	0.5190464025194256	6.873491161916033	6.264939266518952e-12	5.869812747201684e-11	protein_coding	Significantly Upregulated
MED18	178.33390040813725	1.2206233814481884	0.177597687917384	6.8729688756759355	6.28792894502291e-12	5.888642564682334e-11	protein_coding	Significantly Upregulated
RGMB	166.7565688762984	-2.2191901145075574	0.322893438882212	-6.872825047761635	6.294274380591349e-12	5.893229673564017e-11	protein_coding	Significantly Downregulated
EOGT-DT	93.53230530414884	-1.1556812707269382	0.1681640609454279	-6.872343973079815	6.315544186954116e-12	5.911784913760566e-11	lncRNA	Significantly Downregulated
ENSG00000309273.1	41.40005392848987	-1.264962230158042	0.1840801946798537	-6.871799719453922	6.339692262441752e-12	5.93302526394773e-11	lncRNA	Significantly Downregulated
ENSG00000217825.3	6.601503044824536	5.148137511375488	0.7492405489236903	6.871141075814655	6.369036765380042e-12	5.95739949537741e-11	lncRNA	Significantly Upregulated
COMT	532.0476630684061	1.185034709747455	0.17247515400317973	6.8707560610475396	6.386251907363238e-12	5.971108872925917e-11	protein_coding	Significantly Upregulated
LINC00863	131.41231004248365	-1.18812932843674	0.17293995062867012	-6.870184269844303	6.411902556069991e-12	5.993715798453029e-11	lncRNA	Significantly Downregulated
ARL3	163.2764285655588	1.164460086943202	0.16949829081306286	6.870040289830814	6.418377420372015e-12	5.998391328439938e-11	protein_coding	Significantly Upregulated
MRPS27	1249.2988350076319	1.211543472838401	0.17637461288236136	6.869148870344953	6.4586079554522646e-12	6.034604344609013e-11	protein_coding	Significantly Upregulated
MNDA	4.210525585662204	-4.508523710774966	0.6564766726808504	-6.867759203634047	6.521818238336186e-12	6.088076956598147e-11	protein_coding	Significantly Downregulated
RPS6P25	29.325587934798698	-1.13354539725013	0.16506345683640908	-6.867331019085363	6.5414165064312325e-12	6.104972237574452e-11	processed_pseudogene	Significantly Downregulated
ENSG00000260132.2	12.309968626728361	-1.8300312560034568	0.26648835897430545	-6.867208995721673	6.547012150038359e-12	6.108794402782126e-11	lncRNA	Significantly Downregulated
CD300LB	5.50642810174856	-5.121057504757293	0.7457439884801697	-6.867044969673891	6.5545413085260644e-12	6.114418500386548e-11	protein_coding	Significantly Downregulated
MIR378D2HG	5.691003843582254	-2.6376452991829256	0.38414013125449514	-6.86636225840062	6.585970532382223e-12	6.142330144481717e-11	lncRNA	Significantly Downregulated
LINC02641	7.7380910691832	-2.3101353588579503	0.3364986247961538	-6.865214858626535	6.639125116270341e-12	6.189069038677015e-11	lncRNA	Significantly Downregulated
ENSG00000299449.1	79.30858494863934	-2.300526411524802	0.3351162394649236	-6.864861026126419	6.655601455858543e-12	6.20300836990396e-11	lncRNA	Significantly Downregulated
IPO7	3184.076235143299	1.1175672448705731	0.16280911098407105	6.864279511850623	6.682766966207462e-12	6.22547673523225e-11	protein_coding	Significantly Upregulated
PLLP	117.19378842355432	-2.0105152267519646	0.29289904063625033	-6.86419191535971	6.686868452720487e-12	6.227872747628672e-11	protein_coding	Significantly Downregulated
ENSG00000258443.1	4.383735950423463	-2.352492482065098	0.342756774262106	-6.863445623006557	6.7219119098662516e-12	6.257648172332965e-11	lncRNA	Significantly Downregulated
TIMM17B	428.8001016870778	1.0151204309799962	0.14791058354174386	6.863068258354246	6.739700171988417e-12	6.271340294862804e-11	protein_coding	Significantly Upregulated
ENSG00000230092.8	11.830565436000628	-3.2531942521341075	0.47417623236700757	-6.860728206250895	6.851040307342787e-12	6.372030842272521e-11	transcribed_unprocessed_pseudogene	Significantly Downregulated
ENSG00000288033.1	10.78311926399314	-1.7106638662481373	0.24936269262323876	-6.860143545340896	6.8791388293009186e-12	6.396703676417084e-11	lncRNA	Significantly Downregulated
ENSG00000293157.1	6.561037861850558	-1.646290380929349	0.23998597253340762	-6.859944202364472	6.888744949593286e-12	6.404173643892443e-11	lncRNA	Significantly Downregulated
ECT2L	16.294709192699283	-1.4764889273663748	0.2152360971810799	-6.859857369204166	6.8929334538180195e-12	6.406604823237068e-11	protein_coding	Significantly Downregulated
ERMN	100.45015445606077	-1.959248938947266	0.28562428471657997	-6.8595320628685155	6.908647204967332e-12	6.419744535350635e-11	protein_coding	Significantly Downregulated
ENSG00000300645.1	3.4323405971489045	-3.684453760770264	0.5371739808142345	-6.8589579770514275	6.936463802803581e-12	6.444122053076865e-11	lncRNA	Significantly Downregulated
ARHGAP18	218.42196979597315	1.9648470069935338	0.2864716642553844	6.858783091516889	6.944959448077555e-12	6.450542969121122e-11	protein_coding	Significantly Upregulated
IFNG	963.8586874197441	4.344635851600161	0.633478698812804	6.858377179441707	6.9647172932330554e-12	6.467419007141545e-11	protein_coding	Significantly Upregulated
GARIN1A	20.12887192493047	-2.249134108888883	0.3280010148751272	-6.8570949688833975	7.0274916383013624e-12	6.52273608433994e-11	protein_coding	Significantly Downregulated
ADAM1B	19.336298106125625	-1.6336496263840399	0.23833455943931506	-6.854438694191981	7.159306518078453e-12	6.639029881795412e-11	unitary_pseudogene	Significantly Downregulated
ENSG00000293232.1	20.731475692664535	-2.0653135803581564	0.30136763325716737	-6.853136675748298	7.224799690850682e-12	6.698238128682808e-11	lncRNA	Significantly Downregulated
CHP1	866.0172760136097	1.0389858005204426	0.1516081451262126	6.853100139543922	7.226645951276659e-12	6.698424686775195e-11	protein_coding	Significantly Upregulated
ENSG00000302221.1	36.30042730626671	2.370573601858452	0.34599125478454185	6.851541965517806	7.305815928245884e-12	6.770266699641423e-11	lncRNA	Significantly Upregulated
LRRC37A16P	52.50898452280959	-1.2239127712948554	0.17863682453129642	-6.851402416641318	7.312947658219197e-12	6.77533369044431e-11	transcribed_unprocessed_pseudogene	Significantly Downregulated
NDUFV2	1771.003313937725	1.2671778501194038	0.18495667400675558	6.851214517801719	7.322561120395061e-12	6.782697139703514e-11	protein_coding	Significantly Upregulated
ENSG00000295861.1	9.41859514241396	-2.7059661172211524	0.3949712981209312	-6.851044949581747	7.331247363735431e-12	6.7891985763917e-11	lncRNA	Significantly Downregulated
FAM227B	45.49520175425472	-1.0918699664218747	0.1593760205376528	-6.850904940018371	7.338427055158102e-12	6.794302211436625e-11	protein_coding	Significantly Downregulated
RINL	865.2890315812836	1.2284301018336006	0.17931588747701885	6.850648423392134	7.351599109908541e-12	6.804950310442507e-11	protein_coding	Significantly Upregulated
H3C7	3318.2378233628356	3.649002342402878	0.532762394483684	6.849211543805068	7.42581194631065e-12	6.87208265095053e-11	protein_coding	Significantly Upregulated
ENSG00000285909.2	9.07480628266909	-2.3720523390931563	0.3463597501909039	-6.848521913374018	7.46169063566522e-12	6.903716905104568e-11	lncRNA	Significantly Downregulated
ERLIN1	366.5123288786292	1.2457514531945164	0.18191346784455426	6.8480441165522485	7.486648035815958e-12	6.923661625491483e-11	protein_coding	Significantly Upregulated
KLHL30-AS1	4.312977870037238	-2.6915554123341083	0.393167554408749	-6.845822810536103	7.603754747791005e-12	7.028769343366673e-11	lncRNA	Significantly Downregulated
ENSG00000258232.2	334.6700940996834	2.6484539519438854	0.38688507354386803	6.845583179738733	7.61649478078333e-12	7.038948047633146e-11	lncRNA	Significantly Upregulated
ENSG00000253666.5	43.65356325304478	2.836515990423063	0.41444918316896623	6.844062205007767	7.6978468880968e-12	7.110903526234428e-11	lncRNA	Significantly Upregulated
DYRK3	199.17907816522055	2.204467094115214	0.3221188914885068	6.843644233122754	7.720351618909258e-12	7.130074791797824e-11	protein_coding	Significantly Upregulated
FCGR2B	12.61979331737981	-5.108043566978497	0.7465193623339508	-6.842479679305955	7.783394926253027e-12	7.185038721425913e-11	protein_coding	Significantly Downregulated
RAD51AP1P1	7.65361928792665	-1.7586946130481373	0.2570567812306386	-6.841658113933151	7.828173684978437e-12	7.224737177666296e-11	processed_pseudogene	Significantly Downregulated
RELA	1894.4087383654144	-1.2890362849580932	0.18842168464050355	-6.841231079201375	7.85154847512315e-12	7.244668079731239e-11	protein_coding	Significantly Downregulated
ENSG00000289357.1	36.79102515784295	3.5335130249509716	0.5165151198248588	6.841064064395877	7.860709031824829e-12	7.25147736898222e-11	lncRNA	Significantly Upregulated
ENSG00000296731.1	7.822058795757784	-1.7107155234464455	0.2500716072939235	-6.840902659675968	7.869571832811892e-12	7.258008957197451e-11	lncRNA	Significantly Downregulated
REEP2	26.062210893995232	3.2631744193134984	0.47702183906119083	6.840723321463924	7.87943085343632e-12	7.265456180277933e-11	protein_coding	Significantly Upregulated
GAPDHP42	24.797133125373662	-1.780839917609428	0.26035259441850045	-6.840108206284435	7.913338509411956e-12	7.295069747900054e-11	processed_pseudogene	Significantly Downregulated
GEMIN6	197.7090282670465	1.6081093214509932	0.2351089990953271	6.839845891219887	7.92784183421028e-12	7.30678568689924e-11	protein_coding	Significantly Upregulated
ENSG00000213600.3	28.079799599749876	-1.332896430215075	0.1948929445205412	-6.839121003041704	7.968056268003751e-12	7.338866391695198e-11	lncRNA	Significantly Downregulated
ENSG00000289627.1	17.59409350622253	-1.7603833370137103	0.2574705163541712	-6.837223003010422	8.074300357409118e-12	7.435039263983308e-11	lncRNA	Significantly Downregulated
GPM6B	62.97425706931346	-1.2757483706088324	0.18666653459137214	-6.834371106752192	8.236555280699026e-12	7.57930608982562e-11	protein_coding	Significantly Downregulated
H2BC26	930.0239806072983	2.121082345532967	0.3103755331700054	6.833922519179898	8.262366195462893e-12	7.601339564235281e-11	protein_coding	Significantly Upregulated
H2BC26	930.0239806072983	2.121082345532967	0.3103755331700054	6.833922519179898	8.262366195462893e-12	7.601339564235281e-11	protein_coding	Significantly Upregulated
PAPSS1	455.4085520745466	1.1124318906416848	0.16279612392574355	6.833282413708449	8.299333981719082e-12	7.633625037307867e-11	protein_coding	Significantly Upregulated
EIF3C	7031.344925848775	1.3409140655595273	0.1962626181174954	6.832243849701271	8.359658872816647e-12	7.687374653166691e-11	protein_coding	Significantly Upregulated
ENSG00000307275.1	6.242025970311164	-1.817383295980902	0.26610086012109296	-6.829678397709334	8.510520347066832e-12	7.822570609756532e-11	lncRNA	Significantly Downregulated
ADAM23	102.40640501949574	-3.3298613401452037	0.4875715090566201	-6.829483015912888	8.522118476348546e-12	7.829696350145227e-11	protein_coding	Significantly Downregulated
ENSG00000304458.1	20.868006889732705	-1.4922932259021247	0.2185065645792617	-6.829512096240961	8.52039124804672e-12	7.829696350145227e-11	lncRNA	Significantly Downregulated
ENSG00000293339.1	191.75741255434542	1.598340634132484	0.23403836302435285	6.829395888255161	8.527295484214216e-12	7.832685423454065e-11	lncRNA	Significantly Upregulated
TLE1	18.656793594428887	-2.826138740419498	0.41388008169866664	-6.828399977163246	8.586690533109751e-12	7.885463505135226e-11	protein_coding	Significantly Downregulated
TRABD2A	1560.2826123654736	-1.1491371236473946	0.16830948957031622	-6.827524262482592	8.639251980835062e-12	7.931943661953167e-11	protein_coding	Significantly Downregulated
NOP14	1437.0518905031117	1.1051952220668784	0.16189850490749869	6.826469600187696	8.702972647211505e-12	7.988646150175953e-11	protein_coding	Significantly Upregulated
COA4	524.5482520537646	1.0894986942986657	0.15960436767145936	6.826246112145032	8.7165343751192e-12	7.999291485699316e-11	protein_coding	Significantly Upregulated
ENSG00000296046.1	14.567705797217736	-1.6951091106970153	0.24833216633000643	-6.825974805230828	8.733025681100786e-12	8.01261993485225e-11	lncRNA	Significantly Downregulated
SORL1	9601.3596193452	-1.4328726406223578	0.20991822646362165	-6.825861025796496	8.739950823410112e-12	8.017167325488541e-11	protein_coding	Significantly Downregulated
ENSG00000287555.1	92.0751321889363	-1.5522221855681213	0.22744769202648968	-6.824523791550902	8.821745399714133e-12	8.088553274734514e-11	lncRNA	Significantly Downregulated
MRPL21	372.07619695494685	1.1378267594200937	0.16674715252859143	6.823665305019198	8.874651236748958e-12	8.133399138176475e-11	protein_coding	Significantly Upregulated
TSEN15	520.1768391090255	1.1261301458428041	0.16504505097124117	6.823168215077412	8.905427317578409e-12	8.156097502124948e-11	protein_coding	Significantly Upregulated
BOLA2	137.09934587634282	2.635376980968578	0.38626265768385815	6.822758888397484	8.9308482400372e-12	8.17754012786316e-11	protein_coding	Significantly Upregulated
ACACB	588.0453736973565	-1.266587112718793	0.18564773702522117	-6.822529232051565	8.945141993792787e-12	8.18878679957843e-11	protein_coding	Significantly Downregulated
ENSG00000248161.6	4.86651997866102	3.4758998260572236	0.509543959677845	6.821589698079892	9.003852134360937e-12	8.238828203574e-11	lncRNA	Significantly Upregulated
ENSG00000260555.1	4.463542385492134	-2.4781181068868228	0.3632909771852979	-6.821303755151754	9.0217951180257e-12	8.25339194362814e-11	lncRNA	Significantly Downregulated
ENSG00000279491.2	16.74649888729759	-2.1686838219637368	0.3179367803376792	-6.821116511466172	9.033563678503071e-12	8.262301873876158e-11	TEC	Significantly Downregulated
ENSG00000300950.1	14.046390693041625	-2.4945938963209593	0.36587860027850116	-6.818091832706567	9.225766556225003e-12	8.436200053961957e-11	lncRNA	Significantly Downregulated
PCLAF	609.4732102210018	3.5767673132594844	0.5247137402121204	6.816606921354	9.321585724594066e-12	8.521905009424018e-11	protein_coding	Significantly Upregulated
ZEB1-AS1	269.12276322655856	-1.8224136754447529	0.26739153214621875	-6.815525012393419	9.392013053670924e-12	8.584363176934374e-11	lncRNA	Significantly Downregulated
LINC02614	32.11228509493104	-1.870826263633187	0.2745323823575242	-6.814592317189035	9.453145471366762e-12	8.638299606117217e-11	lncRNA	Significantly Downregulated
ENSG00000287269.2	96.74306719236932	-1.0241955968535936	0.150310397732395	-6.813870579179889	9.500718337549368e-12	8.679823872261e-11	lncRNA	Significantly Downregulated
RPLP0	24348.81147661112	1.242988842592284	0.18242223262025928	6.813801282543021	9.505298300102927e-12	8.682060149885399e-11	protein_coding	Significantly Upregulated
EPHA1	208.90504662087153	-1.895306765521938	0.2781861847903106	-6.813087310394548	9.55261237474487e-12	8.723319652102183e-11	protein_coding	Significantly Downregulated
PLN	54.18835362297245	-1.1994413387144645	0.17605699050722687	-6.812801555103427	9.57161362036692e-12	8.736832173376391e-11	protein_coding	Significantly Downregulated
TBX21	743.404461776703	2.3331303433194295	0.3425631642076157	6.810803341089528	9.705523202118106e-12	8.855012307126308e-11	protein_coding	Significantly Upregulated
FBXL17	370.19253468584293	-1.2854320647048956	0.18874901916350942	-6.810271493868544	9.741472923401541e-12	8.881841378593536e-11	protein_coding	Significantly Downregulated
CFB.4	51.552704111074505	-1.4337230310159237	0.21056532808778722	-6.808922646648584	9.833233007526374e-12	8.963497086041335e-11	NA	Significantly Downregulated
ACTG1P25.1	10.03293759793224	-1.6106866563069064	0.2365668041690159	-6.808591179834962	9.855911500630212e-12	8.982158916610601e-11	NA	Significantly Downregulated
ENSG00000297418.1	16.500808265139263	-2.0835041024940613	0.3060648603829838	-6.807394027157968	9.938246542139778e-12	9.051117444629606e-11	lncRNA	Significantly Downregulated
ENSG00000300410.1	167.74756018197345	-3.3222013355413957	0.4881887813092761	-6.805157067787519	1.0093904857567486e-11	9.186716850587627e-11	lncRNA	Significantly Downregulated
SECTM1	292.12078244394644	2.1348030152612476	0.3137226117715321	6.8047470445512985	1.0122694117255767e-11	9.208802094739446e-11	protein_coding	Significantly Upregulated
ENSG00000303898.1	10.914498880130623	-1.809828676290048	0.265969961197588	-6.804635636824918	1.0130530356796638e-11	9.213872360920311e-11	lncRNA	Significantly Downregulated
IFI27L1	64.17675123613353	1.6465248991100196	0.2419926418224205	6.804028778355483	1.0173320269214169e-11	9.250724163513439e-11	protein_coding	Significantly Upregulated
IFI27L1	64.17675123613353	1.6465248991100196	0.2419926418224205	6.804028778355483	1.0173320269214169e-11	9.250724163513439e-11	protein_coding	Significantly Upregulated
ENSG00000261187.1	7.442607287204635	-1.7436721724120778	0.25627991124172783	-6.803780147900141	1.0190902421419263e-11	9.264642904616455e-11	lncRNA	Significantly Downregulated
ENSG00000305887.1	83.59621306917505	-1.7080262932523238	0.2511233548780639	-6.801542987037894	1.0350450385778172e-11	9.403391103491776e-11	lncRNA	Significantly Downregulated
ENSG00000302953.1	10.27969296869249	-2.185012691037517	0.32128473611683495	-6.800860562024766	1.0399604238162635e-11	9.445939883420573e-11	lncRNA	Significantly Downregulated
SLC40A1	252.8280194176178	-1.8352181358020945	0.26991225028734206	-6.7993139764807475	1.0511849965676377e-11	9.541507328407857e-11	protein_coding	Significantly Downregulated
ENSG00000281741.2	35.260253957516575	-1.9643260338786286	0.28890000069340815	-6.799328588314014	1.0510783957248013e-11	9.541507328407857e-11	TEC	Significantly Downregulated
ENSG00000294365.1	28.126258404571093	-1.713551407603272	0.25206881910060097	-6.797950709323518	1.0611774629310637e-11	9.627915577782972e-11	lncRNA	Significantly Downregulated
CDC42-AS1	34.36488796854514	-1.3459825929361064	0.19802818617534412	-6.796924311291251	1.0687620935939628e-11	9.694569768111511e-11	lncRNA	Significantly Downregulated
DLL3	7.545572882576667	3.3921316465642635	0.4990879076352367	6.796661659539618	1.0707114925441319e-11	9.710089368575615e-11	protein_coding	Significantly Upregulated
SPDYE6	182.8887126855314	-1.2314479223574701	0.18119385489375692	-6.796300697280987	1.0733962350933991e-11	9.730102692958175e-11	protein_coding	Significantly Downregulated
IL1R2	69.05805362029788	4.797103134568199	0.7058488937851451	6.7962182512513785	1.0740103715558602e-11	9.73350285319009e-11	protein_coding	Significantly Upregulated
ENSG00000305589.1	53.64607528722707	-1.186890523809985	0.17469174635783838	-6.794199202627237	1.0891580600323801e-11	9.868586347676565e-11	lncRNA	Significantly Downregulated
ENSG00000307289.1	35.865747684501834	-1.297779080908261	0.19104177365057365	-6.793169138399926	1.0969664244402022e-11	9.93712476902794e-11	lncRNA	Significantly Downregulated
RPL35AP2	11.060971889795931	-2.3234535164331036	0.34204669297338164	-6.79279631747212	1.0998060741410627e-11	9.960632458396338e-11	processed_pseudogene	Significantly Downregulated
ENSG00000289691.1	11.173825810320404	-2.0622625620007518	0.30367865769339236	-6.790936767386876	1.1140775118414858e-11	1.0085398444791787e-10	lncRNA	Significantly Downregulated
HNRNPD-DT	25.004899367597435	-1.2962632765483322	0.1909367143221763	-6.788968172779424	1.1293835066808909e-11	1.0221686376647966e-10	lncRNA	Significantly Downregulated
FAH	421.3866086976251	2.139336401496298	0.31514315295987533	6.788459090427018	1.1333750712963156e-11	1.025325472741939e-10	protein_coding	Significantly Upregulated
ENSG00000309479.1	3.1336886784360773	-3.9049908160645175	0.5752429883489356	-6.78841966813474	1.1336847457264706e-11	1.0253778134437174e-10	lncRNA	Significantly Downregulated
ENSG00000296147.1	8.517780759235436	4.233867500758047	0.6237811023061928	6.787425084063842	1.1415249962451998e-11	1.0322397584301198e-10	lncRNA	Significantly Upregulated
PRPS1P2	33.380193379138994	-1.0652781994968354	0.15695655798434444	-6.787089454415095	1.144182712756191e-11	1.0344133188436798e-10	processed_pseudogene	Significantly Downregulated
PLIN5	6.507416280941803	-2.875419000026498	0.4236624221975482	-6.787052259937578	1.1444776137126429e-11	1.0344502542234209e-10	protein_coding	Significantly Downregulated
PAPOLA-DT	10.416801599256019	1.9038520097580796	0.28054007345207166	6.786381661382646	1.1498073265640874e-11	1.0388064018274479e-10	lncRNA	Significantly Upregulated
BUB1B	995.9711178227215	3.6367349152132986	0.5359338536228249	6.785790616938206	1.1545249196007731e-11	1.0426059037752024e-10	protein_coding	Significantly Upregulated
ENSG00000288888.1	27.853745579240496	-1.3369257888247827	0.19702519683206093	-6.785557432861458	1.1563913573699192e-11	1.0439509456854885e-10	lncRNA	Significantly Downregulated
SLIT3	36.15697595894181	6.65103364312308	0.980350929294921	6.7843396118434605	1.166187095817564e-11	1.0522041292841877e-10	protein_coding	Significantly Upregulated
MPHOSPH6P1	21.25553061358732	-1.9018044017389688	0.2803253824810626	-6.784274705725035	1.1667114538713683e-11	1.0524440338987206e-10	processed_pseudogene	Significantly Downregulated
EXOSC5	314.83566818285266	1.4434340038518574	0.21276364094280759	6.784213681696973	1.1672046602609649e-11	1.0526557377888424e-10	protein_coding	Significantly Upregulated
CCDC74B	18.956631162739114	2.9971845854757153	0.44180498114841865	6.783953810762604	1.1693072682664216e-11	1.0543184822086009e-10	protein_coding	Significantly Upregulated
CCDC74B	18.956631162739114	2.9971845854757153	0.44180498114841865	6.783953810762604	1.1693072682664216e-11	1.0543184822086009e-10	protein_coding	Significantly Upregulated
ENSG00000287601.1	11.63460480012287	-1.8309174796733512	0.2699076508039338	-6.783496037329321	1.173020127402313e-11	1.0571980205333063e-10	lncRNA	Significantly Downregulated
MZT2A	708.1903254831211	1.2515913391610554	0.18451756820909868	6.783047009067067	1.1766732756206227e-11	1.0602557891125502e-10	protein_coding	Significantly Upregulated
TATDN1P1	16.01143023040638	-2.592753687704212	0.38226784077811754	-6.782557702020093	1.1806668079843662e-11	1.0633835822675382e-10	processed_pseudogene	Significantly Downregulated
SH3TC1	585.7756169507551	-1.7812520836797074	0.26264962701314976	-6.781856513318131	1.1864127894099607e-11	1.068086278398943e-10	protein_coding	Significantly Downregulated
MORF4L2-AS1	35.63501481450681	-1.3087012216196268	0.19297738502344747	-6.781629989755611	1.188274913259541e-11	1.069526220004758e-10	lncRNA	Significantly Downregulated
CHST3	11.07145749097448	3.964144530451673	0.5846319860509062	6.780580989467961	1.1969355522457305e-11	1.0770832873346719e-10	protein_coding	Significantly Upregulated
ENSG00000289981.2	24.079446336392557	2.057060350745115	0.30337933217939517	6.780489415570102	1.197694522163751e-11	1.077528131860048e-10	lncRNA	Significantly Upregulated
RBPJ	3478.105192188865	1.6408546789883796	0.24201635288071893	6.779933089054925	1.2023155309702875e-11	1.0814465673863296e-10	protein_coding	Significantly Upregulated
PUDP	156.98473133224135	1.0123238846295766	0.14931421455619162	6.779822588482407	1.2032354573464736e-11	1.0820349953111982e-10	protein_coding	Significantly Upregulated
MEX3D	134.47787397822935	1.4815044858644593	0.2185219081441355	6.779661126184517	1.2045808841381127e-11	1.0830057191702321e-10	protein_coding	Significantly Upregulated
CEP295	1164.1027467123647	1.1628501505984754	0.17152835126793575	6.779346632802679	1.2072057142719822e-11	1.0851260370737493e-10	protein_coding	Significantly Upregulated
KIF1A	156.6519215725848	5.626099185897292	0.8298973121595118	6.779271487525818	1.2078337218786894e-11	1.0854509230010671e-10	protein_coding	Significantly Upregulated
CD63	757.2634115965013	1.4961814545729664	0.22073772866212876	6.778095723106266	1.2177016513841498e-11	1.0938361690428236e-10	protein_coding	Significantly Upregulated
HAUS7	330.1050252880619	1.0597622688340755	0.15635269245734437	6.778023788258053	1.2183079414194094e-11	1.0941394147917277e-10	protein_coding	Significantly Upregulated
ZNF252P-AS1	14.721013941663342	-1.9221806039942895	0.2836273967942734	-6.777133047512071	1.2258399344610947e-11	1.1006609987060929e-10	lncRNA	Significantly Downregulated
ENSG00000309618.1	7.370101952410622	-2.0565642952188505	0.3035433488434316	-6.775191428357179	1.242416444398004e-11	1.1150530129918962e-10	lncRNA	Significantly Downregulated
RPS10P16	14.057011624108052	-1.9529609205116072	0.2882985428662295	-6.774092234721356	1.2518978996330101e-11	1.1230674284017743e-10	unprocessed_pseudogene	Significantly Downregulated
ENSG00000234789.2	15.872279492845033	-1.4602512404569545	0.21558438448622144	-6.773455526182987	1.2574224168110881e-11	1.1277749645403237e-10	lncRNA	Significantly Downregulated
ENSG00000300016.1	79.63675429370478	-1.2934895944096942	0.1909667187626494	-6.773377072145013	1.258104787778682e-11	1.1281384904990125e-10	lncRNA	Significantly Downregulated
EED	1027.1449908186078	1.6000050728504676	0.2362349637074246	6.772939313217255	1.2619189542882605e-11	1.1310604864552867e-10	protein_coding	Significantly Upregulated
JPH1	5.5899023080433965	4.728809365710066	0.6981893774573731	6.772960916322128	1.26173046237772e-11	1.1310604864552867e-10	protein_coding	Significantly Upregulated
ACOT9	442.71077568113526	1.4403694356334629	0.21268157697604587	6.772422210296524	1.2664390332746545e-11	1.1348620377621184e-10	protein_coding	Significantly Upregulated
ENSG00000270281.1	1.9609058379505304	-3.9807158277041874	0.5878039208200205	-6.7721831833834285	1.2685337613374401e-11	1.1364890259163745e-10	processed_pseudogene	Significantly Downregulated
ENSG00000259132.1	95.99907601286071	2.5315256161636164	0.37383511643553896	6.771770507547093	1.2721582633271472e-11	1.1394855328732536e-10	protein_coding	Significantly Upregulated
ENSG00000297534.1	4.042510742936865	-3.5206336946686565	0.5199058569990825	-6.771675385597492	1.2729951499485694e-11	1.1399843745492808e-10	lncRNA	Significantly Downregulated
TNK1	170.53040432809655	-1.038869291052549	0.1534584990485829	-6.769708406464062	1.2904220754848925e-11	1.1553363344694225e-10	protein_coding	Significantly Downregulated
ZFP36L2	10982.107154589165	-2.1585300320591947	0.31890483681402915	-6.768571005769823	1.3006055521512165e-11	1.1641977902406106e-10	protein_coding	Significantly Downregulated
ENSG00000270110.2	19.175128486033152	-1.488619262164034	0.21998938634987678	-6.766777647156557	1.3168221124603848e-11	1.1781955525659067e-10	lncRNA	Significantly Downregulated
ENSG00000288075.2	78.35123362325037	-1.5562751224556797	0.23001044056329023	-6.7661064369269415	1.3229423669177783e-11	1.1833067452794754e-10	lncRNA	Significantly Downregulated
TRUB2	419.4671400426578	1.0914906647054943	0.16132609023633382	6.765741753900567	1.3262793053927891e-11	1.1858754289918528e-10	protein_coding	Significantly Upregulated
GPNMB	39.9115635814999	-4.326546625810262	0.639542072153066	-6.765069593067771	1.332451354661682e-11	1.1911325293187493e-10	protein_coding	Significantly Downregulated
ENSG00000301022.1	10.488796225779998	-2.1869316040535884	0.32331328977047574	-6.764125302755477	1.3411697516658128e-11	1.1984000684239682e-10	lncRNA	Significantly Downregulated
ENSG00000306101.1	10.639207255568325	-1.4316037333510274	0.21170982260623336	-6.762103504350472	1.360024814956115e-11	1.214714859403335e-10	lncRNA	Significantly Downregulated
ZNF295-AS1	237.93049542192298	-3.0037719575413186	0.44420945209598356	-6.76206222845585	1.360412440969461e-11	1.2147946092946377e-10	lncRNA	Significantly Downregulated
FCGR2C	5.950183576242074	-5.345654456265873	0.7906585193089343	-6.761015439305174	1.3702791911641442e-11	1.2230687940599033e-10	protein_coding	Significantly Downregulated
ENSG00000233411.1	6.836311232148345	-2.6703585493663877	0.3950897836575056	-6.758865098069105	1.3907680979581891e-11	1.2405407706628588e-10	lncRNA	Significantly Downregulated
ANXA5	1537.855502541608	1.3901866827420681	0.2056932033496251	6.758544570765964	1.3938477343183175e-11	1.2430154597833456e-10	protein_coding	Significantly Upregulated
ENSG00000299066.1	10.486203698287543	-1.6694049528649693	0.24702743931069374	-6.757973760013393	1.3993486482490772e-11	1.2476478565372053e-10	lncRNA	Significantly Downregulated
